seed,n,p,objective,train_n,X,p_succ,angle_id,eval_index,trial,delta_gamma,delta_beta
2602280346,12,20,mean_p,16,0.44421304155461822,0.024850927384042119,mean_p|train_n=16|p=20,47,86,-1.4699865275911022,0.91371400752453102
1853360839,12,20,mean_p,16,0.25964819870960992,0.11536053099973553,mean_p|train_n=16|p=20,48,89,-1.4699865275911022,0.91371400752453102
3906058522,12,20,mean_p,16,0.19343567713495693,0.20009705988883994,mean_p|train_n=16|p=20,49,90,-1.4699865275911022,0.91371400752453102
2596027815,12,20,mean_p,16,0.20701205730958241,0.1787301975659705,mean_p|train_n=16|p=20,50,91,-1.4699865275911022,0.91371400752453102
1194309501,12,20,mean_p,16,0.38168446430709152,0.041804047099504645,mean_p|train_n=16|p=20,51,92,-1.4699865275911022,0.91371400752453102
3456561530,12,20,mean_p,16,0.31428141249046543,0.07323225597769592,mean_p|train_n=16|p=20,52,93,-1.4699865275911022,0.91371400752453102
3127328354,12,20,mean_p,16,0.12755928690763854,0.34610664776216243,mean_p|train_n=16|p=20,53,94,-1.4699865275911022,0.91371400752453102
473068648,12,20,mean_p,16,0.20865186105633196,0.17630895610192066,mean_p|train_n=16|p=20,54,96,-1.4699865275911022,0.91371400752453102
2658263978,12,20,mean_p,16,0.3884780530184439,0.039507308222021122,mean_p|train_n=16|p=20,55,97,-1.4699865275911022,0.91371400752453102
3690326698,12,20,mean_p,16,0.18941197575606813,0.20690727694897329,mean_p|train_n=16|p=20,56,104,-1.4699865275911022,0.91371400752453102
3614482719,12,20,mean_p,16,0.34898204245382897,0.054872057795064322,mean_p|train_n=16|p=20,57,108,-1.4699865275911022,0.91371400752453102
1914954199,12,20,mean_p,16,0.18989222986322282,0.20608240521224058,mean_p|train_n=16|p=20,58,109,-1.4699865275911022,0.91371400752453102
756378783,12,20,mean_p,16,0.19114612674996981,0.20394421345732616,mean_p|train_n=16|p=20,59,110,-1.4699865275911022,0.91371400752453102
1153582550,12,20,mean_p,16,0.23328656059709993,0.14364316711583919,mean_p|train_n=16|p=20,60,111,-1.4699865275911022,0.91371400752453102
952645053,12,20,mean_p,16,0.31735041059772473,0.071386499634476436,mean_p|train_n=16|p=20,61,114,-1.4699865275911022,0.91371400752453102
1159550776,12,20,mean_p,16,0.31242254366828198,0.074373345299005564,mean_p|train_n=16|p=20,62,116,-1.4699865275911022,0.91371400752453102
3103407018,12,20,mean_p,16,0.30147043104758198,0.081466730920994351,mean_p|train_n=16|p=20,63,119,-1.4699865275911022,0.91371400752453102
2418865089,12,20,mean_p,16,0.13650316776301358,0.32129311859595722,mean_p|train_n=16|p=20,64,120,-1.4699865275911022,0.91371400752453102
351327017,12,20,mean_p,16,0.31548319137830211,0.072503864476706356,mean_p|train_n=16|p=20,65,121,-1.4699865275911022,0.91371400752453102
327723643,12,20,mean_p,16,0.17953477193838777,0.22462380546980304,mean_p|train_n=16|p=20,66,123,-1.4699865275911022,0.91371400752453102
285600187,12,20,mean_p,16,0.18071184410237551,0.22243533189257395,mean_p|train_n=16|p=20,67,124,-1.4699865275911022,0.91371400752453102
1850516328,12,20,mean_p,16,0.29522433104286155,0.085811096386137944,mean_p|train_n=16|p=20,68,125,-1.4699865275911022,0.91371400752453102
3172434666,12,20,mean_p,16,0.56149469768569316,0.0093686937587287578,mean_p|train_n=16|p=20,69,126,-1.4699865275911022,0.91371400752453102
2800487157,12,20,mean_p,16,0.36630290543422345,0.047509674566714094,mean_p|train_n=16|p=20,70,130,-1.4699865275911022,0.91371400752453102
1026275448,12,20,mean_p,16,0.12764466961062063,0.34586093238277477,mean_p|train_n=16|p=20,71,131,-1.4699865275911022,0.91371400752453102
1848878152,12,20,mean_p,16,0.26798483137219337,0.10763222754691035,mean_p|train_n=16|p=20,72,132,-1.4699865275911022,0.91371400752453102
3144591696,12,20,mean_p,16,0.3583133717643347,0.050774204401139666,mean_p|train_n=16|p=20,73,133,-1.4699865275911022,0.91371400752453102
3421347873,12,20,mean_p,16,0.16354721704837444,0.25657160061526052,mean_p|train_n=16|p=20,74,135,-1.4699865275911022,0.91371400752453102
2362435647,12,20,mean_p,16,0.17155762733430768,0.24003363292187813,mean_p|train_n=16|p=20,75,138,-1.4699865275911022,0.91371400752453102
1207252360,12,20,mean_p,16,0.22781218566069925,0.15033509794021335,mean_p|train_n=16|p=20,76,141,-1.4699865275911022,0.91371400752453102
2893742452,12,20,mean_p,16,0.16654475189376902,0.25025364322611643,mean_p|train_n=16|p=20,77,143,-1.4699865275911022,0.91371400752453102
535864074,12,20,mean_p,16,0.20931358793884169,0.17534120157921812,mean_p|train_n=16|p=20,78,144,-1.4699865275911022,0.91371400752453102
2520069139,12,20,mean_p,16,0.31603045360873555,0.072174576965768594,mean_p|train_n=16|p=20,79,145,-1.4699865275911022,0.91371400752453102
2716547109,12,20,mean_p,16,0.17987285089389846,0.22399303676593782,mean_p|train_n=16|p=20,80,146,-1.4699865275911022,0.91371400752453102
2999967642,12,20,mean_p,16,0.35149038979955599,0.053739075873036446,mean_p|train_n=16|p=20,81,147,-1.4699865275911022,0.91371400752453102
2279752443,12,20,mean_p,16,0.20602851086550469,0.1801983704139411,mean_p|train_n=16|p=20,82,148,-1.4699865275911022,0.91371400752453102
607702022,12,20,mean_p,16,0.22417064507010184,0.15495833461472552,mean_p|train_n=16|p=20,83,151,-1.4699865275911022,0.91371400752453102
579225230,12,20,mean_p,16,0.26302058646008325,0.11216954752021666,mean_p|train_n=16|p=20,84,152,-1.4699865275911022,0.91371400752453102
613980955,12,20,mean_p,16,0.39188797668243142,0.038402506288323361,mean_p|train_n=16|p=20,85,153,-1.4699865275911022,0.91371400752453102
2174401019,12,20,mean_p,16,0.23784768345528964,0.138295661048629,mean_p|train_n=16|p=20,86,154,-1.4699865275911022,0.91371400752453102
3550750151,12,20,mean_p,16,0.41896423698056151,0.030658462443116215,mean_p|train_n=16|p=20,87,155,-1.4699865275911022,0.91371400752453102
3678326529,12,20,mean_p,16,0.14850624984803701,0.2907648946465769,mean_p|train_n=16|p=20,88,156,-1.4699865275911022,0.91371400752453102
137743900,12,20,mean_p,16,0.12601966007340831,0.35056748041144004,mean_p|train_n=16|p=20,89,157,-1.4699865275911022,0.91371400752453102
2018677586,12,20,mean_p,16,0.16893950274860345,0.24531816453234867,mean_p|train_n=16|p=20,90,158,-1.4699865275911022,0.91371400752453102
2645522932,12,20,mean_p,16,0.36481250314745234,0.048102309143754074,mean_p|train_n=16|p=20,91,159,-1.4699865275911022,0.91371400752453102
4256185716,12,20,mean_p,16,0.17707972050876042,0.22925790004198277,mean_p|train_n=16|p=20,92,161,-1.4699865275911022,0.91371400752453102
643418289,12,20,mean_p,16,0.28666247609067153,0.092145037853464618,mean_p|train_n=16|p=20,93,163,-1.4699865275911022,0.91371400752453102
1944515947,12,20,mean_p,16,0.23645801815426401,0.13990348272201544,mean_p|train_n=16|p=20,94,166,-1.4699865275911022,0.91371400752453102
3298162620,12,20,mean_p,16,0.23865805857905711,0.13736661230267491,mean_p|train_n=16|p=20,95,168,-1.4699865275911022,0.91371400752453102
1206047947,12,20,mean_p,16,0.58896782181267793,0.0074548040047038664,mean_p|train_n=16|p=20,96,169,-1.4699865275911022,0.91371400752453102
2604005598,12,20,mean_p,16,0.13060522906958563,0.33744803342848706,mean_p|train_n=16|p=20,97,171,-1.4699865275911022,0.91371400752453102
2337500821,12,20,mean_p,16,0.26741112343360801,0.10814707257946322,mean_p|train_n=16|p=20,98,172,-1.4699865275911022,0.91371400752453102
1163384897,12,20,mean_p,16,0.1489732990754635,0.28963752059578085,mean_p|train_n=16|p=20,99,173,-1.4699865275911022,0.91371400752453102
1216935791,12,50,mean_p,16,0.11514351395274108,0.38376042102909952,mean_p|train_n=16|p=50,0,1,-1.2764379302282343,0.89727882170688023
2260314959,12,50,mean_p,16,0.10224633986805974,0.42721787651987664,mean_p|train_n=16|p=50,1,3,-1.2764379302282343,0.89727882170688023
1769420166,12,50,mean_p,16,0.055153745020328188,0.63206947991850393,mean_p|train_n=16|p=50,2,4,-1.2764379302282343,0.89727882170688023
1744918561,12,50,mean_p,16,0.2974840181392906,0.084213292567706488,mean_p|train_n=16|p=50,3,6,-1.2764379302282343,0.89727882170688023
389127389,12,50,mean_p,16,0.054263010821136846,0.63676982208781574,mean_p|train_n=16|p=50,4,9,-1.2764379302282343,0.89727882170688023
3394316332,12,50,mean_p,16,0.25047236276457929,0.12450983817649318,mean_p|train_n=16|p=50,5,10,-1.2764379302282343,0.89727882170688023
1040504255,12,50,mean_p,16,0.089923310143707483,0.47333065916952866,mean_p|train_n=16|p=50,6,12,-1.2764379302282343,0.89727882170688023
2732655119,12,50,mean_p,16,0.08037660772105415,0.51244913160640337,mean_p|train_n=16|p=50,7,18,-1.2764379302282343,0.89727882170688023
1877312817,12,50,mean_p,16,0.59983830568258911,0.0068103295732381691,mean_p|train_n=16|p=50,8,21,-1.2764379302282343,0.89727882170688023
3679680443,12,50,mean_p,16,0.070415648696373137,0.55671552293769988,mean_p|train_n=16|p=50,9,22,-1.2764379302282343,0.89727882170688023
1320326900,12,50,mean_p,16,0.091631320275009961,0.46665367319163725,mean_p|train_n=16|p=50,10,23,-1.2764379302282343,0.89727882170688023
2005589621,12,50,mean_p,16,0.091822315801730517,0.46591290953822001,mean_p|train_n=16|p=50,11,24,-1.2764379302282343,0.89727882170688023
3896826472,12,50,mean_p,16,0.23403760452833899,0.14274862414789288,mean_p|train_n=16|p=50,12,25,-1.2764379302282343,0.89727882170688023
1591439311,12,50,mean_p,16,0.03465004734896486,0.74960341559277532,mean_p|train_n=16|p=50,13,26,-1.2764379302282343,0.89727882170688023
2713997097,12,50,mean_p,16,0.11876977039293247,0.37235812812510205,mean_p|train_n=16|p=50,14,27,-1.2764379302282343,0.89727882170688023
349278084,12,50,mean_p,16,0.11103944296909622,0.39708690343911751,mean_p|train_n=16|p=50,15,28,-1.2764379302282343,0.89727882170688023
2560814193,12,50,mean_p,16,0.11542694209148358,0.38285677564989556,mean_p|train_n=16|p=50,16,29,-1.2764379302282343,0.89727882170688023
2134005312,12,50,mean_p,16,0.050107341345246657,0.6591651634142025,mean_p|train_n=16|p=50,17,32,-1.2764379302282343,0.89727882170688023
499365932,12,50,mean_p,16,0.11712735932055823,0.37747988874733135,mean_p|train_n=16|p=50,18,34,-1.2764379302282343,0.89727882170688023
1059630829,12,50,mean_p,16,0.199952133939269,0.18954001901023787,mean_p|train_n=16|p=50,19,37,-1.2764379302282343,0.89727882170688023
176839923,12,50,mean_p,16,0.18223839830211394,0.21962881026334577,mean_p|train_n=16|p=50,20,38,-1.2764379302282343,0.89727882170688023
3530515497,12,50,mean_p,16,0.15016911073952779,0.28677092616615601,mean_p|train_n=16|p=50,21,42,-1.2764379302282343,0.89727882170688023
1907554926,12,50,mean_p,16,0.15739507345204251,0.27004263723452504,mean_p|train_n=16|p=50,22,43,-1.2764379302282343,0.89727882170688023
1421420137,12,50,mean_p,16,0.16216810061289966,0.25953172212290154,mean_p|train_n=16|p=50,23,45,-1.2764379302282343,0.89727882170688023
247320122,12,50,mean_p,16,0.15058740218801228,0.28577491198608251,mean_p|train_n=16|p=50,24,47,-1.2764379302282343,0.89727882170688023
3688305417,12,50,mean_p,16,0.21619690251628979,0.16558422833334094,mean_p|train_n=16|p=50,25,48,-1.2764379302282343,0.89727882170688023
2190912315,12,50,mean_p,16,0.35590618675384839,0.051801071805377498,mean_p|train_n=16|p=50,26,49,-1.2764379302282343,0.89727882170688023
1650338280,12,50,mean_p,16,0.12873454603108569,0.34273975503835841,mean_p|train_n=16|p=50,27,50,-1.2764379302282343,0.89727882170688023
759544395,12,50,mean_p,16,0.084337309050541556,0.49584196805730074,mean_p|train_n=16|p=50,28,53,-1.2764379302282343,0.89727882170688023
400983577,12,50,mean_p,16,0.16492222947282212,0.25365389977709685,mean_p|train_n=16|p=50,29,55,-1.2764379302282343,0.89727882170688023
2246369622,12,50,mean_p,16,0.11911774328631092,0.37128194888590588,mean_p|train_n=16|p=50,30,58,-1.2764379302282343,0.89727882170688023
246364635,12,50,mean_p,16,0.13314343817044105,0.33039843126469948,mean_p|train_n=16|p=50,31,59,-1.2764379302282343,0.89727882170688023
1011783682,12,50,mean_p,16,0.07365578783063674,0.5419120175294736,mean_p|train_n=16|p=50,32,62,-1.2764379302282343,0.89727882170688023
1191433144,12,50,mean_p,16,0.30447705974586065,0.079454640007788652,mean_p|train_n=16|p=50,33,63,-1.2764379302282343,0.89727882170688023
745893647,12,50,mean_p,16,0.09569347933268528,0.45114973642586792,mean_p|train_n=16|p=50,34,65,-1.2764379302282343,0.89727882170688023
459429138,12,50,mean_p,16,0.10558653400313552,0.41551186871684792,mean_p|train_n=16|p=50,35,66,-1.2764379302282343,0.89727882170688023
2773371315,12,50,mean_p,16,0.051778177678210975,0.6500676955819642,mean_p|train_n=16|p=50,36,67,-1.2764379302282343,0.89727882170688023
2383592401,12,50,mean_p,16,0.19080081609367491,0.20453082677444634,mean_p|train_n=16|p=50,37,68,-1.2764379302282343,0.89727882170688023
518995986,12,50,mean_p,16,0.21652318421128294,0.16513545277580768,mean_p|train_n=16|p=50,38,70,-1.2764379302282343,0.89727882170688023
110869963,12,50,mean_p,16,0.52622472851475421,0.01256281218491526,mean_p|train_n=16|p=50,39,73,-1.2764379302282343,0.89727882170688023
3241305971,12,50,mean_p,16,0.038206859377301589,0.72775143664634823,mean_p|train_n=16|p=50,40,75,-1.2764379302282343,0.89727882170688023
835075558,12,50,mean_p,16,0.25188462660337163,0.12305579296942822,mean_p|train_n=16|p=50,41,78,-1.2764379302282343,0.89727882170688023
1129056341,12,50,mean_p,16,0.093886371862049331,0.45798223336942584,mean_p|train_n=16|p=50,42,79,-1.2764379302282343,0.89727882170688023
3094628288,12,50,mean_p,16,0.037630792116844301,0.73124689288128186,mean_p|train_n=16|p=50,43,80,-1.2764379302282343,0.89727882170688023
1483851466,12,50,mean_p,16,0.096853500796637515,0.44681762201998032,mean_p|train_n=16|p=50,44,81,-1.2764379302282343,0.89727882170688023
2504705298,12,50,mean_p,16,0.046789438058063848,0.67760984614508435,mean_p|train_n=16|p=50,45,82,-1.2764379302282343,0.89727882170688023
1236624494,12,50,mean_p,16,0.22008137720983589,0.16031968381795592,mean_p|train_n=16|p=50,46,84,-1.2764379302282343,0.89727882170688023
2602280346,12,50,mean_p,16,0.44692057682854452,0.0242975233603928,mean_p|train_n=16|p=50,47,86,-1.2764379302282343,0.89727882170688023
1853360839,12,50,mean_p,16,0.16433729664843302,0.2548910178920385,mean_p|train_n=16|p=50,48,89,-1.2764379302282343,0.89727882170688023
3906058522,12,50,mean_p,16,0.079276833311800063,0.51715835164317081,mean_p|train_n=16|p=50,49,90,-1.2764379302282343,0.89727882170688023
2596027815,12,50,mean_p,16,0.1215595184003407,0.36381723125120519,mean_p|train_n=16|p=50,50,91,-1.2764379302282343,0.89727882170688023
1194309501,12,50,mean_p,16,0.34892521384229663,0.054898001240143893,mean_p|train_n=16|p=50,51,92,-1.2764379302282343,0.89727882170688023
3456561530,12,50,mean_p,16,0.22645848267111399,0.15203740462830365,mean_p|train_n=16|p=50,52,93,-1.2764379302282343,0.89727882170688023
3127328354,12,50,mean_p,16,0.033835643320508327,0.75469848339474777,mean_p|train_n=16|p=50,53,94,-1.2764379302282343,0.89727882170688023
473068648,12,50,mean_p,16,0.10716258230742111,0.41010038759765954,mean_p|train_n=16|p=50,54,96,-1.2764379302282343,0.89727882170688023
2658263978,12,50,mean_p,16,0.36062003767658529,0.049809320769051431,mean_p|train_n=16|p=50,55,97,-1.2764379302282343,0.89727882170688023
3690326698,12,50,mean_p,16,0.11564938650779399,0.3821490534144249,mean_p|train_n=16|p=50,56,104,-1.2764379302282343,0.89727882170688023
3614482719,12,50,mean_p,16,0.28719683185367501,0.091736394563315407,mean_p|train_n=16|p=50,57,108,-1.2764379302282343,0.89727882170688023
1914954199,12,50,mean_p,16,0.078383602996305021,0.52101498219589748,mean_p|train_n=16|p=50,58,109,-1.2764379302282343,0.89727882170688023
756378783,12,50,mean_p,16,0.12027765924990412,0.36771707857384672,mean_p|train_n=16|p=50,59,110,-1.2764379302282343,0.89727882170688023
1153582550,12,50,mean_p,16,0.11852996042259685,0.37310160590397051,mean_p|train_n=16|p=50,60,111,-1.2764379302282343,0.89727882170688023
952645053,12,50,mean_p,16,0.18512823810702031,0.21441253297991636,mean_p|train_n=16|p=50,61,114,-1.2764379302282343,0.89727882170688023
1159550776,12,50,mean_p,16,0.18810506607158003,0.20916874627174531,mean_p|train_n=16|p=50,62,116,-1.2764379302282343,0.89727882170688023
3103407018,12,50,mean_p,16,0.24788037390722314,0.12722336122889177,mean_p|train_n=16|p=50,63,119,-1.2764379302282343,0.89727882170688023
2418865089,12,50,mean_p,16,0.054193496548261937,0.63713811106936502,mean_p|train_n=16|p=50,64,120,-1.2764379302282343,0.89727882170688023
351327017,12,50,mean_p,16,0.205158040078147,0.18150780842224623,mean_p|train_n=16|p=50,65,121,-1.2764379302282343,0.89727882170688023
327723643,12,50,mean_p,16,0.07943367571202789,0.51648411791401061,mean_p|train_n=16|p=50,66,123,-1.2764379302282343,0.89727882170688023
285600187,12,50,mean_p,16,0.077116394819283202,0.52653570195441468,mean_p|train_n=16|p=50,67,124,-1.2764379302282343,0.89727882170688023
1850516328,12,50,mean_p,16,0.21627129715281979,0.16548179697340903,mean_p|train_n=16|p=50,68,125,-1.2764379302282343,0.89727882170688023
3172434666,12,50,mean_p,16,0.59748987468225512,0.0069446683021257725,mean_p|train_n=16|p=50,69,126,-1.2764379302282343,0.89727882170688023
2800487157,12,50,mean_p,16,0.29905024275091635,0.08312331995294317,mean_p|train_n=16|p=50,70,130,-1.2764379302282343,0.89727882170688023
1026275448,12,50,mean_p,16,0.05513443433519135,0.63217101218694272,mean_p|train_n=16|p=50,71,131,-1.2764379302282343,0.89727882170688023
1848878152,12,50,mean_p,16,0.19507133404843591,0.19739317196086842,mean_p|train_n=16|p=50,72,132,-1.2764379302282343,0.89727882170688023
3144591696,12,50,mean_p,16,0.2975375622924406,0.084175795034170539,mean_p|train_n=16|p=50,73,133,-1.2764379302282343,0.89727882170688023
3421347873,12,50,mean_p,16,0.064111991876422275,0.58668422158429445,mean_p|train_n=16|p=50,74,135,-1.2764379302282343,0.89727882170688023
2362435647,12,50,mean_p,16,0.091906863539651898,0.46558537225365781,mean_p|train_n=16|p=50,75,138,-1.2764379302282343,0.89727882170688023
1207252360,12,50,mean_p,16,0.12209700010198198,0.36219436313490877,mean_p|train_n=16|p=50,76,141,-1.2764379302282343,0.89727882170688023
2893742452,12,50,mean_p,16,0.065964935772895764,0.57771136071698859,mean_p|train_n=16|p=50,77,143,-1.2764379302282343,0.89727882170688023
535864074,12,50,mean_p,16,0.092029098003057017,0.46511224393194317,mean_p|train_n=16|p=50,78,144,-1.2764379302282343,0.89727882170688023
2520069139,12,50,mean_p,16,0.21282421800435924,0.17029516547954129,mean_p|train_n=16|p=50,79,145,-1.2764379302282343,0.89727882170688023
2716547109,12,50,mean_p,16,0.086393622651616389,0.48743323512550951,mean_p|train_n=16|p=50,80,146,-1.2764379302282343,0.89727882170688023
2999967642,12,50,mean_p,16,0.32157286486686421,0.068922823834152311,mean_p|train_n=16|p=50,81,147,-1.2764379302282343,0.89727882170688023
2279752443,12,50,mean_p,16,0.11611406203471479,0.38067487421839197,mean_p|train_n=16|p=50,82,148,-1.2764379302282343,0.89727882170688023
607702022,12,50,mean_p,16,0.14476214947759403,0.29996253089397551,mean_p|train_n=16|p=50,83,151,-1.2764379302282343,0.89727882170688023
579225230,12,50,mean_p,16,0.14459148917951936,0.30038863379975145,mean_p|train_n=16|p=50,84,152,-1.2764379302282343,0.89727882170688023
613980955,12,50,mean_p,16,0.33373466935898194,0.062291709152705523,mean_p|train_n=16|p=50,85,153,-1.2764379302282343,0.89727882170688023
2174401019,12,50,mean_p,16,0.13940461792138095,0.31363198132775261,mean_p|train_n=16|p=50,86,154,-1.2764379302282343,0.89727882170688023
3550750151,12,50,mean_p,16,0.34778177662913773,0.0554226183520364,mean_p|train_n=16|p=50,87,155,-1.2764379302282343,0.89727882170688023
3678326529,12,50,mean_p,16,0.06841992806213798,0.56603409574303121,mean_p|train_n=16|p=50,88,156,-1.2764379302282343,0.89727882170688023
137743900,12,50,mean_p,16,0.048258488629228408,0.66938036426082204,mean_p|train_n=16|p=50,89,157,-1.2764379302282343,0.89727882170688023
2018677586,12,50,mean_p,16,0.084859245661395841,0.49369401205843511,mean_p|train_n=16|p=50,90,158,-1.2764379302282343,0.89727882170688023
2645522932,12,50,mean_p,16,0.27860596995899473,0.098531467898735556,mean_p|train_n=16|p=50,91,159,-1.2764379302282343,0.89727882170688023
4256185716,12,50,mean_p,16,0.077045987672543101,0.52684414746261687,mean_p|train_n=16|p=50,92,161,-1.2764379302282343,0.89727882170688023
643418289,12,50,mean_p,16,0.23176397597544665,0.14547390463650628,mean_p|train_n=16|p=50,93,163,-1.2764379302282343,0.89727882170688023
1944515947,12,50,mean_p,16,0.097916605356205735,0.44288398540693158,mean_p|train_n=16|p=50,94,166,-1.2764379302282343,0.89727882170688023
3298162620,12,50,mean_p,16,0.11306501944229491,0.39045271969553297,mean_p|train_n=16|p=50,95,168,-1.2764379302282343,0.89727882170688023
1206047947,12,50,mean_p,16,0.62028321675696285,0.0057453137634499484,mean_p|train_n=16|p=50,96,169,-1.2764379302282343,0.89727882170688023
2604005598,12,50,mean_p,16,0.050230856413649029,0.65848830500952826,mean_p|train_n=16|p=50,97,171,-1.2764379302282343,0.89727882170688023
2337500821,12,50,mean_p,16,0.22011621764347955,0.16027323077373221,mean_p|train_n=16|p=50,98,172,-1.2764379302282343,0.89727882170688023
1163384897,12,50,mean_p,16,0.062321517255379565,0.59548694827259718,mean_p|train_n=16|p=50,99,173,-1.2764379302282343,0.89727882170688023
1216935791,12,2,median_rt,16,0.63852504452432979,0.004936483655104444,median_rt|train_n=16|p=2,0,1,-1.7151374759136464,1.2515979633128551
2260314959,12,2,median_rt,16,0.63301069532460452,0.0051681786492680801,median_rt|train_n=16|p=2,1,3,-1.7151374759136464,1.2515979633128551
1769420166,12,2,median_rt,16,0.67899155614808337,0.0035256410777800133,median_rt|train_n=16|p=2,2,4,-1.7151374759136464,1.2515979633128551
1744918561,12,2,median_rt,16,0.6001510239414376,0.0067926381255449947,median_rt|train_n=16|p=2,3,6,-1.7151374759136464,1.2515979633128551
389127389,12,2,median_rt,16,0.54057179388412369,0.011149620942389473,median_rt|train_n=16|p=2,4,9,-1.7151374759136464,1.2515979633128551
3394316332,12,2,median_rt,16,0.65383352236844494,0.0043462826996521617,median_rt|train_n=16|p=2,5,10,-1.7151374759136464,1.2515979633128551
1040504255,12,2,median_rt,16,0.59410110151062756,0.0071432027287420315,median_rt|train_n=16|p=2,6,12,-1.7151374759136464,1.2515979633128551
2732655119,12,2,median_rt,16,0.65629719336257619,0.0042581240043322935,median_rt|train_n=16|p=2,7,18,-1.7151374759136464,1.2515979633128551
1877312817,12,2,median_rt,16,0.73238029796184811,0.002261407066669482,median_rt|train_n=16|p=2,8,21,-1.7151374759136464,1.2515979633128551
3679680443,12,2,median_rt,16,0.61136833209194841,0.006187532936207601,median_rt|train_n=16|p=2,9,22,-1.7151374759136464,1.2515979633128551
1320326900,12,2,median_rt,16,0.56747881125574395,0.0089137873846010171,median_rt|train_n=16|p=2,10,23,-1.7151374759136464,1.2515979633128551
2005589621,12,2,median_rt,16,0.5547772596534154,0.0099070612312031382,median_rt|train_n=16|p=2,11,24,-1.7151374759136464,1.2515979633128551
3896826472,12,2,median_rt,16,0.71096295330898396,0.0027023767948243398,median_rt|train_n=16|p=2,12,25,-1.7151374759136464,1.2515979633128551
1591439311,12,2,median_rt,16,0.58006534895237605,0.0080277745291253526,median_rt|train_n=16|p=2,13,26,-1.7151374759136464,1.2515979633128551
2713997097,12,2,median_rt,16,0.71577776734225917,0.0025962891691003534,median_rt|train_n=16|p=2,14,27,-1.7151374759136464,1.2515979633128551
349278084,12,2,median_rt,16,0.57151829656801301,0.0086192642579572751,median_rt|train_n=16|p=2,15,28,-1.7151374759136464,1.2515979633128551
2560814193,12,2,median_rt,16,0.59587040956146275,0.007038848184179762,median_rt|train_n=16|p=2,16,29,-1.7151374759136464,1.2515979633128551
2134005312,12,2,median_rt,16,0.62496687399563311,0.0055257940644042568,median_rt|train_n=16|p=2,17,32,-1.7151374759136464,1.2515979633128551
499365932,12,2,median_rt,16,0.59031560959369667,0.0073716980049060889,median_rt|train_n=16|p=2,18,34,-1.7151374759136464,1.2515979633128551
1059630829,12,2,median_rt,16,0.75329373778522024,0.0019003424622702975,median_rt|train_n=16|p=2,19,37,-1.7151374759136464,1.2515979633128551
176839923,12,2,median_rt,16,0.66869994380302489,0.0038407417450909563,median_rt|train_n=16|p=2,20,38,-1.7151374759136464,1.2515979633128551
3530515497,12,2,median_rt,16,0.64659859157863009,0.0046158654976984018,median_rt|train_n=16|p=2,21,42,-1.7151374759136464,1.2515979633128551
1907554926,12,2,median_rt,16,0.69026512027016007,0.0032100657363069653,median_rt|train_n=16|p=2,22,43,-1.7151374759136464,1.2515979633128551
1421420137,12,2,median_rt,16,0.66586566976132511,0.0039323623000685967,median_rt|train_n=16|p=2,23,45,-1.7151374759136464,1.2515979633128551
247320122,12,2,median_rt,16,0.6575254360057633,0.004214843466920323,median_rt|train_n=16|p=2,24,47,-1.7151374759136464,1.2515979633128551
3688305417,12,2,median_rt,16,0.61761173310997186,0.0058744080714067783,median_rt|train_n=16|p=2,25,48,-1.7151374759136464,1.2515979633128551
2190912315,12,2,median_rt,16,0.68447823272866426,0.0033683580258277979,median_rt|train_n=16|p=2,26,49,-1.7151374759136464,1.2515979633128551
1650338280,12,2,median_rt,16,0.73468452882407653,0.0022184775268868926,median_rt|train_n=16|p=2,27,50,-1.7151374759136464,1.2515979633128551
759544395,12,2,median_rt,16,0.56782077901905603,0.0088884689624486694,median_rt|train_n=16|p=2,28,53,-1.7151374759136464,1.2515979633128551
400983577,12,2,median_rt,16,0.66970477962962782,0.0038087746425810166,median_rt|train_n=16|p=2,29,55,-1.7151374759136464,1.2515979633128551
2246369622,12,2,median_rt,16,0.69856560989058447,0.002995915568353936,median_rt|train_n=16|p=2,30,58,-1.7151374759136464,1.2515979633128551
246364635,12,2,median_rt,16,0.68419302566272588,0.0033763582189695212,median_rt|train_n=16|p=2,31,59,-1.7151374759136464,1.2515979633128551
1011783682,12,2,median_rt,16,0.68905729711188257,0.0032424778503161965,median_rt|train_n=16|p=2,32,62,-1.7151374759136464,1.2515979633128551
1191433144,12,2,median_rt,16,0.70091905653667175,0.0029378395518599699,median_rt|train_n=16|p=2,33,63,-1.7151374759136464,1.2515979633128551
745893647,12,2,median_rt,16,0.6142797208922578,0.0060394937948971871,median_rt|train_n=16|p=2,34,65,-1.7151374759136464,1.2515979633128551
459429138,12,2,median_rt,16,0.63979876735647656,0.0048844600070736231,median_rt|train_n=16|p=2,35,66,-1.7151374759136464,1.2515979633128551
2773371315,12,2,median_rt,16,0.54477105243375068,0.010766904708240429,median_rt|train_n=16|p=2,36,67,-1.7151374759136464,1.2515979633128551
2383592401,12,2,median_rt,16,0.57294448396714992,0.0085176206450984192,median_rt|train_n=16|p=2,37,68,-1.7151374759136464,1.2515979633128551
518995986,12,2,median_rt,16,0.6992148109289632,0.00297978151694507,median_rt|train_n=16|p=2,38,70,-1.7151374759136464,1.2515979633128551
110869963,12,2,median_rt,16,0.63418543244899916,0.0051179253176344731,median_rt|train_n=16|p=2,39,73,-1.7151374759136464,1.2515979633128551
3241305971,12,2,median_rt,16,0.57543970105456355,0.0083426624377315271,median_rt|train_n=16|p=2,40,75,-1.7151374759136464,1.2515979633128551
