saddle_id,beta,gamma,certified,box_radius,residual,jacobian_cond,re_phi,im_phi,det_hessian_re_phi,nearest_action_gap,re_phi_plus_pref,re_phi_plus_pref_conv2,matches_lambda_abs,matches_lambda_local,matches_lambda_abs_full,matches_lambda_abs_conv2,controls_finite_n,is_bm24_seed_saddle,z_real,z_imag,krawczyk_contraction,proof
0,0.5433996420760803,-0.001,True,1e-12,9.930136612989092e-16,1.0037584076014616,0.0004221811219571208,9.978165752053791e-17,2.174613884382518e-65,nan,-22.067083335752923,-0.6891871938780428,True,True,True,False,True,True,"[5.339284901847091, -0.0014594175309075724, -5.7792003328982275, 0.0057154529280749565, -0.001459417530907574, 8.948634858601775e-06, 0.005715452928074951, -5.751556610255777e-06]","[2.2116042197189665, 0.007328608646363924, -3.1963024118014785e-31, 0.0007569433481038027, -0.007328608646363931, 3.706645923157494e-06, -0.0007569433481038041, -1.996637105574538e-22]",4.162335336697469e-06,"{""contraction_bound"": 4.162335336697469e-06, ""inflate_iter"": 6, ""box_center_real"": [5.339284901847091, -0.0014594175309075724, -5.7792003328982275, 0.0057154529280749565, -0.001459417530907574, 8.948634858601775e-06, 0.005715452928074951, -5.751556610255777e-06], ""box_center_imag"": [2.2116042197189665, 0.007328608646363924, -3.1963024118014785e-31, 0.0007569433481038027, -0.007328608646363931, 3.706645923157494e-06, -0.0007569433481038041, -1.996637105574538e-22], ""box_radius"": [1e-12, 1e-12, 1e-12, 1e-12, 1e-12, 1e-12, 1e-12, 1e-12], ""dps_used"": 50}"
