saddle_id,beta,gamma,certified,box_radius,residual,jacobian_cond,re_phi,im_phi,det_hessian_re_phi,nearest_action_gap,re_phi_plus_pref,re_phi_plus_pref_conv2,matches_lambda_abs,matches_lambda_local,matches_lambda_abs_full,matches_lambda_abs_conv2,controls_finite_n,is_bm24_seed_saddle,z_real,z_imag,krawczyk_contraction,proof
0,0.5433996420760803,0.001,False,nan,7.376343116145138e-06,1.0037714149739683,-0.0004203885507370435,1.218630937721022e-07,nan,0.18028731414425184,-0.690029935953077,-0.690029763550737,True,True,True,True,False,False,"[5.3392849018470825, -0.0014594175309075726, -5.779200332898224, -0.004950476953916849, -0.0014594175309075672, 8.904033826703515e-06, -0.004950476953916854, -5.699761825791125e-06]","[2.211604219718963, -0.007328608646363925, 6.206367686325796e-29, -0.0029039302814711813, 0.007328608646363911, 3.6881715708494268e-06, 0.0029039302814711744, -9.280220813019963e-21]",inf,"{""reason"": ""inclusion/contraction failed"", ""dps_used"": 255}"
1,0.5433996420760803,0.001,False,nan,0.028396718689161285,22.81984543462309,0.1798669255935148,1.4953091798075904,nan,0.18028731414425184,-0.5097426218088252,-0.5097424494064852,False,False,False,False,False,False,"[5.339284901847092, -0.0014594175309075726, -5.7792003328982275, -0.004930135217661737, -0.0014594175309075703, -0.0052586420320810835, -2.8534995286151625, -0.0006058613388534628]","[2.211604219718967, -0.007328608646363925, 6.213479159600505e-17, -0.0029261124974746112, 0.007328608646363927, 0.0008179247757634559, -3.6469509934430415, -0.004554667381095137]",inf,"{""reason"": ""inclusion/contraction failed"", ""dps_used"": 255}"
