gamma,step_index,certified,failed,failure_reason,residual_inf,krawczyk_contraction,box_radius,re_phi_m,im_phi_m,phi_pref_conv2,full_conv2_exponent,lambda_abs_n_max,gap_to_exact,z_distance_from_previous,jacobian_cond,iterate_used,iterate_converged,matches_exact_tol,z_real,z_imag
-0.46100000000000024,46,True,False,,1.7763568394002505e-15,5.317040786423467e-06,1.986028079557995e-14,0.18440092998377844,4.442838421623822e-16,-0.689609375,-0.5052084450162215,-0.5139888825164823,0.008780437500260807,0.030424427638177886,2.730832685812272,False,False,True,"[5.3392849018470825, -0.46772455788334893, -5.779200332898224, 0.6731843114804096, -0.46772455788334893, 0.18482151387066922, 0.6731843114804091, -0.16935237167542558]","[2.211604219718963, 1.527195897210269, -8.897749228502416e-29, -0.71089224141469, -1.527195897210269, -0.07655557766355821, 0.7108922414146894, 3.7252962116751575e-17]"
-0.47100000000000025,47,True,False,,9.769962616701378e-15,9.48782581551268e-06,1.0252603091653672e-14,0.18658218761829248,-3.2598561206631307e-16,-0.689609375,-0.5030271873817075,-0.5118801647563644,0.008852977374656956,0.030342401375076367,2.754349775630549,False,False,True,"[5.33928490184709, -0.4799523661381271, -5.7792003328982275, 0.6750346498028212, -0.4799523661381261, 0.18912672378508819, 0.6750346498028217, -0.17352611248864755]","[2.211604219718962, 1.5549653413258904, 2.149544963086027e-29, -0.7253815209392581, -1.554965341325889, -0.07833885399897395, 0.7253815209392565, 1.6022082138291682e-16]"
-0.48100000000000026,48,True,False,,3.552713678800501e-15,7.51762675717934e-06,3.97205243854946e-15,0.18869158683124632,-4.434669428177814e-16,-0.689609375,-0.5009177881687537,-0.5098376565346913,0.008919868365937611,0.15851977770027256,2.777847992465466,False,False,True,"[5.339284901847092, -0.4922776048217899, -5.7792003328982275, 0.6767023691807488, -0.4922776048217899, 0.19343265953925995, 0.6767023691807489, -0.17769910916946932]","[2.211604219718967, 1.5826040482374681, 1.782516240339096e-26, -0.7397358585851123, -1.5826040482374681, 0.08012243098705905, 0.7397358585851127, -6.060112729559037e-17]"
-0.49100000000000027,49,True,False,,5.329070518200751e-15,9.55579022685702e-06,5.329078022057576e-14,0.19073004467613486,7.027090322760624e-16,-0.689609375,-0.4988793303238651,-0.5078606904986444,0.00898136017477924,0.16208611053550942,2.801343405269834,False,False,True,"[5.339284901847098, -0.5047000933686827, -5.779200332898233, 0.6781937992587175, -0.5047000933686835, 0.1977396531995451, 0.6781937992587177, -0.1818713777581842]","[2.2116042197189674, 1.6101134341563563, -3.37750388273228e-26, -0.7539583569132651, -1.6101134341563572, -0.08190644617420391, 0.7539583569132664, -1.066128947728331e-16]"
-0.5010000000000002,50,True,False,,1.7763568394002505e-15,7.030825786324503e-06,2.0947644207857846e-14,0.19269845258908247,3.8885165015138014e-16,-0.689609375,-0.4969109224109175,-0.5059486107795644,0.009037688368646934,0.16565351715383428,2.824851679903941,False,False,True,"[5.339284901847092, -0.5172196408924953, -5.7792003328982275, 0.6795148729621034, -0.5172196408924953, 0.20204803070692776, 0.6795148729621034, -0.18604293843801914]","[2.211604219718967, 1.637494836549203, -3.6965773958879776e-26, -0.7680520036579388, -1.637494836549203, 0.08369103456958506, 0.768052003657939, -1.4807125889598382e-17]"
-0.5110000000000002,51,True,False,,1.1546319456101628e-14,1.0407526920308996e-05,1.1580424567146407e-13,0.19459767702977482,2.0259089718351166e-16,-0.689609375,-0.49501169797022515,-0.5041007732194427,0.009089075249217538,0.03003317203921372,2.848387605200024,False,False,True,"[5.339284901847086, -0.5298360468612332, -5.779200332898224, 0.6806711576233855, -0.5298360468612353, 0.20635811225844714, 0.6806711576233859, -0.19021381478116456]","[2.2116042197189665, 1.6647495191408013, -8.848522022575291e-29, -0.7820196742886328, -1.6647495191408046, 0.08547632880315813, 0.7820196742886317, 9.428638089637723e-17]"
-0.5210000000000002,52,True,False,,3.1086244689504383e-15,4.070198470322077e-06,3.526596769728291e-15,0.19642856015927423,7.090861423332428e-16,-0.689609375,-0.49318081484072573,-0.5023165455151111,0.009135730674385334,0.029960189308954235,2.8719654142508597,False,False,True,"[5.339284901847089, -0.5425491017122522, -5.7792003328982275, 0.6816678832001102, -0.5425491017122499, 0.21067021269785355, 0.6816678832001124, -0.19438403310152763]","[2.211604219718965, 1.6918786765140659, 7.646297114028915e-28, -0.7958641348453184, -1.6918786765140625, 0.08726245928747545, 0.7958641348453201, 9.065496162822301e-17]"
-0.5310000000000002,53,True,False,,1.5543122344752192e-15,7.324658634787061e-06,1.910099724900052e-15,0.19819192054250867,-5.69578687111299e-17,-0.689609375,-0.4914174544574913,-0.5005953072921927,0.009177852834701405,0.029888795318179572,2.895598832997755,False,False,True,"[5.339284901847089, -0.5553585874136097, -5.7792003328982275, 0.6825099679001777, -0.5553585874136114, 0.21498464191175773, 0.682509967900177, -0.19855362189972248]","[2.211604219718965, 1.7188834383467178, 9.92877584873088e-30, -0.8095880449621599, -1.7188834383467217, 0.08904955438177349, 0.8095880449621611, -7.637098194301854e-17]"
-0.5410000000000003,54,True,False,,3.774758283725532e-15,7.773201333945475e-06,3.587240262549805e-15,0.19988855386566073,5.084704297932901e-16,-0.689609375,-0.48972082113433923,-0.4989364501193061,0.009215628984966862,0.02981892679382392,2.919301027205015,False,False,True,"[5.3392849018470825, -0.5682642779772681, -5.779200332898224, 0.6832020414917208, -0.5682642779772668, 0.21930170522848216, 0.6832020414917244, -0.2027226113880298]","[2.211604219718965, 1.7457648733197717, -1.667443162636989e-27, -0.8231939610126172, -1.7457648733197684, 0.09083774055718394, 0.8231939610126211, 1.5706753260340158e-16]"
-0.5510000000000003,55,True,False,,5.329070518200751e-15,7.294828481161927e-06,5.402583074633865e-14,0.20151923366049862,-1.4070018429731748e-16,-0.689609375,-0.48809014133950135,-0.49733937747159973,0.009249236132098382,0.18351573699777,2.9430846742452554,False,False,True,"[5.339284901847094, -0.5812659399289527, -5.7792003328982275, 0.6837484665417718, -0.5812659399289534, 0.22362170381762983, 0.6837484665417722, -0.2068910330849613]","[2.211604219718966, 1.7725239927287053, -1.8416043495371092e-29, -0.8366843393228888, -1.7725239927287073, -0.09262714256224153, 0.8366843393228887, -6.004988211600926e-17]"
-0.5610000000000003,56,True,False,,5.773159728050814e-15,8.218180514399674e-06,5.841088906501165e-14,0.20308471202929002,1.155811504674971e-15,-0.689609375,-0.48652466297070995,-0.49580350465151374,0.009278841680803784,0.02968353103403948,2.9669620671136516,False,False,True,"[5.339284901847085, -0.5943633327390117, -5.779200332898224, 0.6841533577988713, -0.5943633327390125, 0.2279449350889754, 0.6841533577988704, -0.21105891947061645]","[2.211604219718968, 1.799161753825085, -3.2609674979912864e-29, -0.850061539411884, -1.7991617538250868, -0.09441788358810858, 0.8500615394118839, 4.2434318503089216e-17]"
-0.5710000000000003,57,True,False,,1.7763568394002505e-15,5.535755169733893e-06,1.98602715111046e-14,0.20458572036523714,-7.683021057955369e-17,-0.689609375,-0.4850236546347628,-0.49432825867359925,0.009304604038836428,0.0296178944401011,2.990945100902396,False,False,True,"[5.339284901847094, -0.6075562092180672, -5.779200332898233, 0.6844205999099257, -0.6075562092180682, 0.23227169308978735, 0.6844205999099258, -0.21522630369537227]","[2.211604219718966, 1.825679062913176, -6.806133134208978e-28, -0.8633278272252015, -1.8256790629131776, -0.09621008543315085, 0.8633278272252002, 5.322566806807794e-18]"
-0.5810000000000003,58,True,False,,8.881784197001252e-15,4.029924455362925e-06,9.155134455043647e-14,0.20602297006442039,-3.190138435576037e-16,-0.689609375,-0.4835864049355796,-0.4929130781193146,0.009326673183735035,0.19426222961225964,3.015045376656148,False,False,True,"[5.339284901847098, -0.6208443158808321, -5.779200332898233, 0.6845538636394889, -0.6208443158808319, 0.2366022689000473, 0.6845538636394888, -0.2193932193355199]","[2.2116042197189674, 1.8520767782234475, 2.1688167504308855e-26, -0.8764853783378345, -1.8520767782234477, 0.09800386866664568, 0.876485378337835, -1.1100918916487926e-16]"
-0.5910000000000003,59,True,False,,1.7763568394002505e-15,8.25904753933022e-06,1.9860249445401825e-14,0.20739715322611108,1.6834374360058758e-16,-0.689609375,-0.4822122217738889,-0.49155741296692096,0.009345191193032065,0.029490492565597468,3.039273934119275,False,False,True,"[5.339284901847092, -0.63422739328111, -5.7792003328982275, 0.6845566207407069, -0.63422739328111, 0.240936951025374, 0.6845566207407077, -0.2235597001904595]","[2.211604219718967, 1.8783557125827348, 1.0556567834622046e-28, -0.889536281106408, -1.8783557125827348, 0.09979935279153204, 0.8895362811064091, -5.012006025563659e-17]"
-0.6010000000000003,60,True,False,,1.887379141862766e-15,3.683883233444913e-06,2.310224999800209e-15,0.2087089433390521,6.579901097035451e-17,-0.689609375,-0.48090043166094787,-0.4902607244009079,0.00936029273996003,0.029428634769558194,3.0636418274556325,False,False,True,"[5.339284901847089, -0.6477051763206835, -5.7792003328982275, 0.6844321576103555, -0.6477051763206836, 0.2452760257876563, 0.6844321576103553, -0.22772578011681707]","[2.211604219718965, 1.9045166358985934, 3.0130228301586292e-28, -0.9024825397564723, -1.9045166358985932, 0.1015966564062202, 0.9024825397564716, 4.477454396815101e-17]"
-0.6110000000000003,61,True,False,,3.1086244689504383e-15,6.644606889402067e-06,3.233021448929265e-14,0.20995899595186884,-5.429221767993477e-17,-0.689609375,-0.4796503790481311,-0.48902248460476067,0.00937210555662954,0.20503857023170605,3.088159638281677,False,False,True,"[5.339284901847089, -0.6612773945344377, -5.779200332898229, 0.6841835878457848, -0.661277394534439, 0.24961977771362265, 0.6841835878457851, -0.23189149289557417]","[2.211604219718965, 1.9305602774736568, -3.491115115769543e-20, -0.9153260773942652, -1.9305602774736608, -0.1033958973655398, 0.9153260773942645, 6.807232056715017e-17]"
-0.6210000000000003,62,True,False,,5.329070518200751e-15,4.857195234193291e-06,5.402579612757109e-14,0.21114794932626368,-8.026239426607571e-17,-0.689609375,-0.4784614256737363,-0.48784217654037487,0.009380750866638587,0.02930839197601418,3.1128377856551044,False,False,True,"[5.339284901847094, -0.6749437723539112, -5.7792003328982275, 0.6838138638087137, -0.6749437723539108, 0.2539684899217176, 0.6838138638087143, -0.2360568721288461]","[2.211604219718966, 1.9564873281642983, 9.013638643297123e-29, -0.9280687389355281, -1.9564873281642987, -0.10519719294099021, 0.9280687389355283, -3.29117005920242e-18]"
-0.6310000000000003,63,True,False,,3.552713678800501e-15,6.619664140094734e-06,3.972048965725359e-14,0.2122764250720719,6.353914462166807e-16,-0.689609375,-0.4773329499279281,-0.4867192937169405,0.00938634378901243,0.21224251625209564,3.1376864639042883,False,False,True,"[5.339284901847089, -0.6887040293511965, -5.7792003328982275, 0.6833257872894993, -0.688704029351195, 0.2583224445077576, 0.6833257872894997, -0.24022195116347378]","[2.211604219718965, 1.9822984423963899, 3.9039907051274876e-30, -0.9407122939463887, -1.9822984423963863, 0.10700065998048441, 0.9407122939463887, 5.241625276640938e-18]"
-0.6410000000000003,64,True,False,,5.329070518200751e-15,1.0041093396561992e-05,5.329068170641921e-14,0.21334502876353412,-9.767784753250465e-17,-0.689609375,-0.47626434623646585,-0.4856533399517329,0.009388993715267024,0.029192519722049084,3.1627156173643978,False,False,True,"[5.339284901847086, -0.7025578804648748, -5.779200332898224, 0.6827220193555568, -0.7025578804648748, 0.26268192292996057, 0.682722019355558, -0.24438676303900853]","[2.2116042197189665, 2.0079942400497424, 5.968212615787564e-29, -0.9532584393933302, -2.0079942400497424, 0.10880641506783381, 0.9532584393933292, 1.990294544477588e-16]"
-0.6510000000000004,65,True,False,,4.440892098500626e-15,5.61427766769167e-06,4.782991554816105e-15,0.21435435053642937,7.732854577507722e-16,-0.689609375,-0.4752550244635706,-0.4846438291248901,0.009388804661319528,0.21946440814543333,3.187935037142857,False,False,True,"[5.339284901847086, -0.7165050362096098, -5.779200332898224, 0.6820050894588039, -0.7165050362096098, 0.26704720639400564, 0.6820050894588034, -0.24855134045804245]","[2.2116042197189665, 2.033575308221775, 7.850896474182317e-20, -0.9657088023009343, -2.033575308221775, -0.11061457468224428, 0.9657088023009336, 6.57370691743972e-17]"
-0.6610000000000004,66,True,False,,4.440892098500626e-15,8.085979662287529e-06,5.9746042324494775e-15,0.21530496566594248,2.6780066044630803e-16,-0.689609375,-0.4743044093340575,-0.4836902849299564,0.00938587559589893,0.029080732511316855,3.2133544533040985,False,False,True,"[5.33928490184709, -0.7305452028707293, -5.7792003328982275, 0.6811774038692375, -0.7305452028707293, 0.2714185762388376, 0.6811774038692369, -0.25271571577715995]","[2.211604219718962, 2.0590422028797963, 2.5566171733666095e-29, -0.9780649423172362, -2.0590422028797963, -0.11242525535812213, 0.9780649423172373, -1.5851940445770464e-16]"
-0.6710000000000004,67,True,False,,8.881784197001252e-15,8.551620394356125e-06,8.881784263446966e-14,0.21619743512526823,-4.1232439766631343e-16,-0.689609375,-0.47341193987473174,-0.4827922406216975,0.009380300746965775,0.02902628898442688,3.2389833583573098,False,False,True,"[5.339284901847084, -0.7446780826851049, -5.779200332898224, 0.680241253494873, -0.7446780826851052, 0.2757963143239812, 0.6802412534948731, -0.25687992101705664]","[2.211604219718962, 2.084395450410633, 1.85744737605196e-29, -0.9903283541876255, -2.0843954504106326, -0.11423857384550591, 0.9903283541876261, -1.7541379321005368e-16]"
-0.6810000000000004,68,True,False,,5.329070518200751e-15,5.283364456952498e-06,5.68711493473221e-14,0.21703230612511304,6.580204892712624e-16,-0.689609375,-0.47257706887488693,-0.48194923876246737,0.00937216988758044,0.23033495297103362,3.2648310994132648,False,False,True,"[5.339284901847097, -0.7589033740094749, -5.779200332898238, 0.679198821142188, -0.7589033740094749, 0.28018070341919554, 0.6791988211421879, -0.26104398789063327]","[2.2116042197189705, 2.1096355490753975, -9.032420911481254e-20, -1.002500470138927, -2.1096355490753975, 0.11605464727146497, 1.002500470138927, -3.006633410577123e-16]"
-0.6910000000000004,69,True,False,,6.661338147750939e-16,7.079518717793001e-06,6.038013241004679e-15,0.2178101126344144,3.146246088133224e-16,-0.689609375,-0.47179926236558556,-0.4811608309682071,0.00936156860262155,0.02892015165057743,3.2909070545218384,False,False,True,"[5.339284901847084, -0.7732207714772106, -5.7792003328982275, 0.6780521882657508, -0.7732207714772115, 0.28457202759728295, 0.6780521882657503, -0.2652079478480482]","[2.211604219718962, 2.1347629703765003, -2.292352089310814e-29, -1.0145826621759584, -2.134762970376503, 0.11787359330280538, 1.0145826621759582, -7.005160309349911e-17]"
-0.7010000000000004,70,True,False,,6.217248937900877e-15,1.0357776373667526e-05,6.80866179305777e-15,0.21853137588256044,-6.332643162670482e-16,-0.689609375,-0.4710779991174395,-0.4804265776549615,0.009348578537521968,0.23760983921712744,3.3172205117492064,False,False,True,"[5.339284901847092, -0.7876299661444901, -5.7792003328982275, 0.6768033412509705, -0.7876299661444927, 0.28897057263095693, 0.6768033412509705, -0.26937183213794313]","[2.211604219718967, 2.1597781603434383, 2.600639394027464e-19, -1.0265762442932582, -2.159778160343445, -0.11969553031046198, 1.0265762442932596, 1.4296082365193622e-16]"
-0.7110000000000004,71,True,False,,3.552713678800501e-15,7.641922881579444e-06,3.972054743916572e-15,0.21919660484358672,-4.3589458102519223e-16,-0.689609375,-0.47041277015641325,-0.4797460477866697,0.009333277630256431,0.24125634498253026,3.343780446240833,False,False,True,"[5.339284901847094, -0.8021306456267405, -5.779200332898233, 0.6754541772695318, -0.8021306456267405, 0.2933766263946479, 0.6754541772695319, -0.27353567188417743]","[2.211604219718966, 2.184681540743293, 9.68873725262998e-28, -1.0384824746050683, -2.184681540743293, 0.12152057753592778, 1.0384824746050703, -1.3484448651713001e-16]"
-0.7210000000000004,72,True,False,,3.552713678800501e-15,6.348317863928846e-06,4.076196562790392e-15,0.21980629670283025,6.572299486933267e-16,-0.689609375,-0.4698030782971697,-0.4791188186248297,0.009315740327659972,0.028767408575384817,3.370596203859404,False,False,True,"[5.339284901847094, -0.8167224942260605, -5.779200332898233, 0.6740065097432986, -0.8167224942260605, 0.2977904792721845, 0.6740065097432988, -0.27769949817758643]","[2.211604219718966, 2.2094735102212844, 2.287858903737375e-29, -1.0503025573968598, -2.2094735102212844, 0.12334885526012283, 1.050302557396861, -2.848547194099346e-17]"
-0.7310000000000004,73,True,False,,6.217248937900877e-15,6.273126298269422e-06,6.60185985844055e-14,0.22036093730648998,5.829062824635895e-16,-0.689609375,-0.46924843769351,-0.478544475480528,0.009296037787017986,0.24856867573766797,3.3976766746046128,False,False,True,"[5.339284901847089, -0.8314051930504375, -5.779200332898224, 0.6724620734490291, -0.8314051930504357, 0.3022124245713011, 0.6724620734490313, -0.28186334218237963]","[2.211604219718965, 2.234154445376524, 1.1254514721164884e-19, -1.062037645101885, -2.23415444537652, -0.1251804849750887, 1.062037645101887, 8.143525237145163e-17]"
-0.7410000000000004,74,True,False,,6.217248937900877e-15,5.4739852341695235e-06,6.601857516429764e-14,0.22086100159469635,3.645765316144941e-16,-0.689609375,-0.4687483734053036,-0.4780226114692212,0.009274238063917584,0.028669596052340388,3.425031104626154,False,False,True,"[5.3392849018470825, -0.8461784201252806, -5.779200332898224, 0.6708225292931662, -0.8461784201252801, 0.3066427589459297, 0.6708225292931669, -0.2860272352569288]","[2.211604219718963, 2.258724701777287, -9.785916665380097e-29, -1.0736888402063567, -2.2587247017772873, -0.1270155895589077, 1.0736888402063587, -1.2424304121114965e-16]"
-0.75,75,True,False,,5.329070518200751e-15,6.54128097682245e-06,5.3290714658693886e-14,0.2212647807834719,3.1956764062667053e-16,-0.689609375,-0.4683445942165281,-0.4775974733254469,0.00925287910891881,0.25571705104609505,3.449891676623333,False,False,True,"[5.339284901847089, -0.8595514576333453, -5.7792003328982275, 0.6692669390778049, -0.8595514576333453, 0.3106374807639477, 0.6692669390778051, -0.28977480715927223]","[2.211604219718965, 2.2807435798907534, 2.9827853880392915e-26, -1.0841040600344494, -2.2807435798907534, 0.12867025751383862, 1.0841040600344503, -2.0661630645570151e-16]"
